EV_bin,LA_bin,sample_size,source,ba_value,slg_value,iso_value,wobacon_value,rv_value
21,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
22,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
23,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
26,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
27,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
28,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
29,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
30,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
31,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
32,2,,modeled,0.192618325,0.131235495,0.013670874,0.161226749,-0.17359142
84,-27,31,modeled,0.161018491,0.182395071,0.031510524,0.161185384,-0.176384196
84,-26,31,modeled,0.161018491,0.182395071,0.031510524,0.161185384,-0.176384196
84,-28,24,modeled,0.161018491,0.182395071,0.029184736,0.161185384,-0.176384196
18,1,1,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
25,1,1,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
30,1,1,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
32,1,1,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
1,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
2,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
3,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
4,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
5,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
6,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
7,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
8,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
9,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
10,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
11,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
12,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
13,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
14,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
15,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
16,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
17,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
19,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
20,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
21,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
22,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
23,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
24,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
26,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
27,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
28,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
29,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
31,1,,modeled,0.185446158,0.131235495,0.013670874,0.16116263,-0.173642904
79,-8,42,modeled,0.165347159,0.182369456,0.030889377,0.161145851,-0.17763637
78,-8,23,modeled,0.165347159,0.182369456,0.030889377,0.161145851,-0.17763637
57,39,4,modeled,0.217516467,0.305037498,0.10469678,0.161141858,-0.17532824
70,-63,9,modeled,0.177243009,0.166319177,0.0032448,0.161101758,-0.177177683
70,-64,7,modeled,0.177243009,0.166319177,0.0032448,0.161101758,-0.177177683
70,-62,5,modeled,0.177243009,0.166319177,0.0032448,0.161101758,-0.177177683
68,-62,13,modeled,0.177243009,0.171187043,0.00116695,0.161101758,-0.178241476
68,-64,9,modeled,0.177243009,0.171187043,0.00116695,0.161101758,-0.178241476
68,-63,9,modeled,0.177243009,0.171187043,0.00116695,0.161101758,-0.178241476
69,-63,10,modeled,0.177243009,0.165524408,0.00116695,0.161101758,-0.177177683
69,-62,10,modeled,0.177243009,0.165524408,0.00116695,0.161101758,-0.177177683
69,-64,9,modeled,0.177243009,0.165524408,0.00116695,0.161101758,-0.177177683
79,-6,47,modeled,0.164776877,0.190219671,0.030889377,0.161067903,-0.176331639
78,-6,17,modeled,0.164776877,0.190219671,0.030889377,0.161067903,-0.176331639
57,-64,7,modeled,0.17638649,0.173564777,0.001219169,0.160966262,-0.176702932
57,-62,7,modeled,0.17638649,0.173564777,0.001219169,0.160966262,-0.176702932
57,-63,6,modeled,0.17638649,0.173564777,0.001219169,0.160966262,-0.176702932
56,-63,15,modeled,0.17638649,0.173564777,0.001117241,0.160966262,-0.176702932
56,-62,10,modeled,0.17638649,0.173564777,0.001117241,0.160966262,-0.176702932
56,-64,8,modeled,0.17638649,0.173564777,0.001117241,0.160966262,-0.176702932
85,-26,27,modeled,0.166562393,0.18538861,0.024598889,0.160887942,-0.176979616
85,-28,24,modeled,0.166562393,0.18538861,0.024598889,0.160887942,-0.176979616
85,-27,23,modeled,0.166562393,0.18538861,0.024598889,0.160887942,-0.176979616
85,-66,4,modeled,0.169614673,0.178807572,0.006866142,0.160885379,-0.176118538
85,-65,2,modeled,0.169614673,0.178807572,0.006866142,0.160885379,-0.176118538
85,-67,1,modeled,0.169614673,0.178807572,0.006866142,0.160885379,-0.176118538
72,50,17,modeled,0.168412253,0.22774595,0.079952523,0.160827637,-0.176321968
67,-63,12,modeled,0.176641554,0.165342644,0.001467758,0.160816878,-0.177551016
67,-62,6,modeled,0.176641554,0.165342644,0.001467758,0.160816878,-0.177551016
67,-64,5,modeled,0.176641554,0.165342644,0.001467758,0.160816878,-0.177551016
84,-37,10,modeled,0.157180145,0.169084355,0.029155582,0.160719603,-0.177105427
60,-64,10,modeled,0.170795441,0.175763413,0.001303772,0.160587162,-0.177004173
60,-62,7,modeled,0.170795441,0.175763413,0.001303772,0.160587162,-0.177004173
60,-63,5,modeled,0.170795441,0.175763413,0.001303772,0.160587162,-0.177004173
59,-63,11,modeled,0.173285082,0.17046231,0.001303772,0.160587162,-0.177004173
59,-62,10,modeled,0.173285082,0.17046231,0.001303772,0.160587162,-0.177004173
59,-64,7,modeled,0.173285082,0.17046231,0.001303772,0.160587162,-0.177004173
42,-22,5,modeled,0.169431984,0.174618468,0.005239128,0.160470828,-0.176828653
39,-22,2,modeled,0.169431984,0.174618468,0.005239128,0.160470828,-0.176828653
40,-22,2,modeled,0.169431984,0.174618468,0.005239128,0.160470828,-0.176828653
41,-22,1,modeled,0.169431984,0.174618468,0.005239128,0.160470828,-0.176828653
91,-47,4,modeled,0.167389125,0.169425651,0.018165372,0.160437152,-0.176445439
91,-46,3,modeled,0.167389125,0.169425651,0.018165372,0.160437152,-0.176445439
85,-37,18,modeled,0.170784593,0.172077894,0.037793044,0.160422161,-0.177700847
82,27,45,modeled,0.133017436,0.229184851,0.151819706,0.160288408,-0.178914964
81,27,37,modeled,0.133473381,0.229184851,0.14723964,0.160288408,-0.178914964
85,-14,58,empirical,0.172413793,0.172413793,0,0.160253428,-0.177299997
49,-63,11,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
48,-62,9,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
49,-62,7,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
48,-64,6,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
48,-63,5,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
49,-64,4,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
51,-63,6,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
50,-64,5,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
50,-63,5,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
51,-62,5,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
51,-64,4,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
50,-62,3,modeled,0.173147425,0.172616109,0,0.160195395,-0.177072927
35,7,1,modeled,0.147833571,0.22097145,0.033181466,0.160026923,-0.17950283
33,7,,modeled,0.147833571,0.22097145,0.033181466,0.160026923,-0.17950283
34,7,,modeled,0.147833571,0.22097145,0.033181466,0.160026923,-0.17950283
36,7,,modeled,0.147833571,0.22097145,0.033181466,0.160026923,-0.17950283
37,7,,modeled,0.147833571,0.22097145,0.033181466,0.160026923,-0.17950283
38,7,,modeled,0.147833571,0.22097145,0.033181466,0.160026923,-0.17950283
37,8,1,modeled,0.246710658,0.215817526,0.032354198,0.160026923,-0.17950283
33,8,,modeled,0.246710658,0.215817526,0.032354198,0.160026923,-0.17950283
34,8,,modeled,0.246710658,0.215817526,0.032354198,0.160026923,-0.17950283
35,8,,modeled,0.246710658,0.215817526,0.032354198,0.160026923,-0.17950283
36,8,,modeled,0.246710658,0.215817526,0.032354198,0.160026923,-0.17950283
38,8,,modeled,0.246710658,0.215817526,0.032354198,0.160026923,-0.17950283
76,-2,30,modeled,0.172835067,0.19756487,0.03882774,0.159934416,-0.176942185
84,-63,5,modeled,0.17382805,0.191590145,0.011278633,0.159807652,-0.17650792
84,-64,4,modeled,0.17382805,0.191590145,0.011278633,0.159807652,-0.17650792
84,-62,4,modeled,0.17382805,0.191590145,0.011278633,0.159807652,-0.17650792
38,-52,8,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
34,-53,7,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
34,-52,5,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
38,-53,5,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
33,-52,4,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
36,-53,4,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
35,-53,3,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
36,-52,3,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
37,-53,2,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
33,-53,1,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
35,-52,1,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
37,-52,1,modeled,0.182360813,0.170709908,0.001181934,0.159797311,-0.175631091
57,41,2,modeled,0.174959004,0.225301117,0.096174687,0.159674719,-0.179887578
75,44,18,modeled,0.150815532,0.215404823,0.099435017,0.159573182,-0.178033471
54,-64,14,modeled,0.171604931,0.17375274,0,0.159553945,-0.177876696
55,-62,11,modeled,0.171604931,0.17375274,0,0.159553945,-0.177876696
54,-63,8,modeled,0.171604931,0.17375274,0,0.159553945,-0.177876696
54,-62,8,modeled,0.171604931,0.17375274,0,0.159553945,-0.177876696
55,-64,7,modeled,0.171604931,0.17375274,0,0.159553945,-0.177876696
55,-63,5,modeled,0.171604931,0.17375274,0,0.159553945,-0.177876696
98,-70,1,modeled,0.196034849,0.211043283,0.021293648,0.159513414,-0.17453067
98,-68,1,modeled,0.196034849,0.211043283,0.021293648,0.159513414,-0.17453067
98,-71,,modeled,0.196034849,0.211043283,0.021293648,0.159513414,-0.17453067
98,-69,,modeled,0.196034849,0.211043283,0.021293648,0.159513414,-0.17453067
84,-32,28,modeled,0.159959704,0.182395071,0.029184736,0.159497559,-0.177151725
84,-31,27,modeled,0.159959704,0.182395071,0.029184736,0.159497559,-0.177151725
43,5,1,modeled,0.178594694,0.147840425,0.016359532,0.15947856,-0.178789869
44,5,1,modeled,0.178594694,0.147840425,0.016359532,0.15947856,-0.178789869
45,5,1,modeled,0.178594694,0.147840425,0.016359532,0.15947856,-0.178789869
39,-25,6,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
40,-27,6,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
40,-25,5,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
41,-26,4,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
41,-27,3,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
42,-27,3,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
39,-27,2,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
39,-26,2,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
40,-26,2,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
42,-25,2,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
41,-25,1,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
42,-26,1,modeled,0.162187859,0.174618468,0.005753992,0.159273788,-0.177789241
85,-31,30,modeled,0.165503606,0.18538861,0.024598889,0.159200117,-0.177747145
85,-32,23,modeled,0.165503606,0.18538861,0.024598889,0.159200117,-0.177747145
25,38,1,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
27,38,1,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
1,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
2,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
3,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
4,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
5,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
6,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
7,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
8,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
9,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
10,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
11,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
12,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
13,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
14,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
15,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
16,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
17,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
18,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
19,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
20,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
21,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
22,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
23,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
24,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
26,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
28,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
29,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
30,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
31,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
32,38,,modeled,0.196743965,0.159888744,0.027059196,0.159157857,-0.176372245
24,37,1,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
28,37,1,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
32,37,1,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
1,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
2,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
3,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
4,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
5,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
6,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
7,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
8,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
9,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
10,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
11,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
12,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
13,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
14,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
15,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
16,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
17,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
18,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
19,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
20,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
21,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
22,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
23,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
25,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
26,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
27,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
29,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
30,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
31,37,,modeled,0.190812558,0.153325647,0.025683612,0.159157857,-0.176372245
97,-49,4,modeled,0.16347301,0.228472486,0.028836314,0.159107149,-0.172338992
97,-48,2,modeled,0.16347301,0.228472486,0.028836314,0.159107149,-0.172338992
41,-20,4,modeled,0.163744837,0.174352229,0.005239128,0.159092799,-0.179026917
39,-20,3,modeled,0.163744837,0.174352229,0.005239128,0.159092799,-0.179026917
42,-20,2,modeled,0.163744837,0.174352229,0.005239128,0.159092799,-0.179026917
40,-20,,modeled,0.163744837,0.174352229,0.005239128,0.159092799,-0.179026917
83,-17,44,modeled,0.164962158,0.179945156,0.02828726,0.159007594,-0.178167745
83,-18,42,modeled,0.164962158,0.179945156,0.02828726,0.159007594,-0.178167745
83,-20,44,modeled,0.164962158,0.179945156,0.027860543,0.159007594,-0.175538599
41,5,2,modeled,0.193532959,0.164054677,0.016359532,0.159003407,-0.179171205
39,5,,modeled,0.193532959,0.164054677,0.016359532,0.159003407,-0.179171205
40,5,,modeled,0.193532959,0.164054677,0.016359532,0.159003407,-0.179171205
42,5,,modeled,0.193532959,0.164054677,0.016359532,0.159003407,-0.179171205
40,-52,5,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
41,-52,5,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
39,-52,4,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
42,-53,4,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
42,-52,3,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
39,-53,2,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
40,-53,2,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
41,-53,1,modeled,0.17311205,0.171411455,0.001181934,0.158917591,-0.17781055
40,-60,7,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
39,-59,6,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
40,-61,5,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
41,-60,5,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
42,-60,5,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
39,-61,4,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
39,-60,4,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
40,-59,4,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
42,-61,4,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
42,-59,4,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
41,-59,2,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
41,-61,1,modeled,0.175110459,0.178183943,0,0.158868432,-0.177848324
61,-62,10,modeled,0.162670165,0.162947863,0.001214489,0.158725843,-0.178497791
61,-64,9,modeled,0.162670165,0.162947863,0.001214489,0.158725843,-0.178497791
61,-63,9,modeled,0.162670165,0.162947863,0.001214489,0.158725843,-0.178497791
77,-3,37,modeled,0.162814483,0.194308162,0.0408585,0.158589646,-0.178021297
77,-5,36,modeled,0.164122581,0.191634953,0.026687883,0.158573911,-0.177893385
38,3,2,modeled,0.187843606,0.124959096,0.007744538,0.158568531,-0.180435732
34,3,1,modeled,0.187843606,0.124959096,0.007744538,0.158568531,-0.180435732
33,3,,modeled,0.187843606,0.124959096,0.007744538,0.158568531,-0.180435732
35,3,,modeled,0.187843606,0.124959096,0.007744538,0.158568531,-0.180435732
36,3,,modeled,0.187843606,0.124959096,0.007744538,0.158568531,-0.180435732
37,3,,modeled,0.187843606,0.124959096,0.007744538,0.158568531,-0.180435732
85,-7,67,empirical,0.164179104,0.179104478,0.029850746,0.158404731,-0.178783496
84,-33,28,modeled,0.159959704,0.170454517,0.029184736,0.15836674,-0.179029047
84,-34,19,modeled,0.159959704,0.170454517,0.029184736,0.15836674,-0.179029047
86,-38,9,modeled,0.164452583,0.185761109,0.030112281,0.158293873,-0.18199341
30,-30,4,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
27,-30,3,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
20,-30,2,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
23,-29,2,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
28,-30,2,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
32,-29,2,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
6,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
16,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
17,-30,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
17,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
18,-30,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
21,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
23,-30,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
26,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
27,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
29,-30,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
29,-29,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
31,-30,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
32,-30,1,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
1,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
1,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
2,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
2,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
3,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
3,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
4,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
4,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
5,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
5,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
6,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
7,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
7,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
8,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
8,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
9,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
9,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
10,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
10,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
11,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
11,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
12,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
12,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
13,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
13,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
14,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
14,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
15,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
15,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
16,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
18,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
19,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
19,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
20,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
21,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
22,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
22,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
24,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
24,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
25,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
25,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
26,-30,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
28,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
30,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
31,-29,,modeled,0.166748017,0.169612154,0.005101263,0.158219323,-0.179529786
92,44,75,empirical,0.093333333,0.293333333,0.293333333,0.15820236,-0.178945889
85,-34,20,modeled,0.165503606,0.173448056,0.024598889,0.158069298,-0.179624468
85,-33,16,modeled,0.165503606,0.173448056,0.024598889,0.158069298,-0.179624468
